Transect,Plot,Replicate,Date,Time,Observer,Sky,Wind,BirdNumber,Period,Minute,Species,Sex,DetectionMethod,Distance,NewRecord,CounterSing
800,367,0,5/23/2015,9:54:00 AM,AJS,0,3,3,2,3,BTNW,M,S,2,1,0
800,367,0,5/23/2015,9:54:00 AM,AJS,0,3,4,2,5,BTBW,M,S,1,1,0
800,367,0,5/23/2015,9:54:00 AM,AJS,0,3,6,2,6,REVI,M,S,2,1,0
800,367,0,5/23/2015,9:54:00 AM,AJS,0,3,7,3,6,BTBW,M,S,1,0,0
800,15,0,5/23/2015,9:50:00 AM,DJW,1,1,1,1,1,BTBW,M,S,2,1,1
800,15,0,5/23/2015,9:50:00 AM,DJW,1,1,2,1,1,BTBW,M,S,1,1,1
800,15,0,5/23/2015,9:50:00 AM,DJW,1,1,4,2,4,BTBW,M,S,2,0,1
800,15,0,5/23/2015,9:50:00 AM,DJW,1,1,5,2,4,BTBW,M,S,1,0,1
800,15,0,5/23/2015,9:50:00 AM,DJW,1,1,6,3,7,BTBW,M,S,2,0,1
800,15,0,5/23/2015,9:50:00 AM,DJW,1,1,7,3,7,BTBW,M,S,2,0,1
800,15,0,5/23/2015,9:50:00 AM,DJW,1,1,9,3,9,OVEN,M,S,2,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,1,1,1,OVEN,M,S,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,2,1,1,REVI,M,S,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,3,1,1,OVEN,M,S,2,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,4,1,1,BTNW,M,S,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,5,1,1,BTBW,M,S,2,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,6,1,1,BTBW,M,S,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,7,1,1,BTBW,U,C,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,8,1,2,BTNW,U,C,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,11,2,4,REVI,M,S,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,12,2,4,OVEN,M,S,2,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,13,2,4,OVEN,M,S,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,14,2,4,BTNW,M,C,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,16,2,6,BTNW,F,V,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,17,2,7,BTBW,M,S,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,18,2,7,OVEN,M,S,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,19,3,7,BTNW,F,C,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,20,3,7,BTBW,M,S,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,22,3,7,"OVEN
",M,S,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,23,3,7,OVEN,M,S,2,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,24,3,8,BTBW,M,S,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,25,3,8,BTNW,M,S,1,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,26,3,9,OVEN,M,S,2,0,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,27,3,10,BTNW,M,S,1,1,0
790,94,0,5/25/2015,5:30:00 AM,CH,0,0,28,3,10,BTBW,M,C,1,1,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,1,1,1,REVI,M,S,1,1,1
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,2,1,1,BTBW,M,S,2,1,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,3,1,1,REVI,M,S,2,1,1
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,4,1,1,OVEN,U,C,1,1,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,5,2,3,BTBW,M,S,2,0,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,6,2,3,REVI,M,S,1,0,1
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,7,2,3,REVI,M,S,2,0,1
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,8,2,3,BLBW,M,S,2,1,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,9,2,4,OVEN,M,S,2,1,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,10,2,4,BTNW,M,S,2,1,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,11,2,5,OVEN,U,C,1,0,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,12,3,6,REVI,M,S,1,0,1
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,13,3,6,REVI,M,S,2,0,1
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,14,3,6,BTBW,M,S,2,0,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,15,3,6,OVEN,U,C,1,0,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,16,3,7,BTNW,M,S,2,0,0
820,336,0,5/25/2015,7:34:00 AM,MTH,2,0,17,3,9,REVI,M,S,1,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,1,1,1,OVEN,M,S,1,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,2,1,1,OVEN,M,S,2,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,3,1,1,REVI,M,S,2,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,4,1,1,REVI,M,S,2,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,5,1,1,BTNW,M,S,2,1,0
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,6,1,1,BLBW,M,S,2,1,0
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,7,1,1,BTBW,M,S,2,1,0
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,8,1,3,REVI,M,S,2,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,9,1,3,OVEN,M,S,2,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,10,2,4,OVEN,M,S,1,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,11,2,4,OVEN,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,12,2,4,"OVEN
",M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,13,2,4,OVEN,M,S,2,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,14,2,4,REVI,M,S,1,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,15,2,4,REVI,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,16,2,4,REVI,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,17,2,4,BTNW,M,S,1,0,0
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,18,2,4,BTBW,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,19,2,4,BTBW,M,S,2,1,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,20,2,4,BLBW,M,S,2,0,0
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,22,3,7,OVEN,M,S,1,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,23,3,7,OVEN,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,24,3,7,OVEN,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,25,3,7,OVEN,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,26,3,7,REVI,M,S,1,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,27,3,7,REVI,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,28,3,8,REVI,M,S,2,0,1
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,29,3,8,BTNW,M,S,1,0,0
795,28,0,5/25/2015,5:30:00 AM,DJW,1,1,30,3,9,BLBW,M,S,2,0,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,5,1,1,BTNW,M,S,2,1,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,6,1,1,OVEN,M,S,1,1,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,7,1,1,REVI,M,S,1,1,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,8,1,1,BTBW,M,S,1,1,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,9,1,1,REVI,M,S,1,1,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,10,1,2,BLBW,M,S,2,1,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,13,1,3,BLBW,M,S,1,1,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,17,2,4,BLBW,M,S,1,0,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,19,2,4,BTNW,M,S,1,0,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,20,2,5,BTBW,M,S,2,0,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,21,2,5,OVEN,M,S,1,0,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,22,2,5,REVI,M,S,1,0,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,23,2,5,REVI,M,S,1,0,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,24,2,6,OVEN,M,S,1,1,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,28,3,7,OVEN,M,S,1,0,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,29,3,7,OVEN,M,S,1,0,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,30,3,8,BTNW,M,S,1,0,0
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,31,3,8,REVI,M,S,1,0,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,32,3,8,REVI,M,S,1,0,1
790,58,0,5/25/2015,5:30:00 AM,AJS,2,0,33,3,9,BTNW,M,S,2,0,0
790,102,0,5/25/2015,10:08:00 AM,CH,0,0,1,1,1,BTNW,M,S,2,1,0
790,102,0,5/25/2015,10:08:00 AM,CH,0,0,3,1,2,BLBW,M,S,2,1,0
790,102,0,5/25/2015,10:08:00 AM,CH,0,0,5,2,4,BLBW,M,S,2,0,0
790,102,0,5/25/2015,10:08:00 AM,CH,0,0,12,3,9,BTNW,M,S,2,0,0
790,102,0,5/25/2015,10:08:00 AM,CH,0,0,13,3,10,BTNW,M,S,1,1,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,1,1,1,REVI,M,S,2,1,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,2,1,1,REVI,M,S,2,1,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,3,1,1,REVI,M,S,2,1,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,4,1,1,BLBW,M,S,2,1,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,5,1,1,BTNW,M,S,2,1,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,6,1,1,OVEN,M,S,2,1,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,7,1,1,OVEN,M,S,2,1,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,8,1,1,OVEN,F,C,1,1,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,9,1,1,OVEN,M,S,1,1,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,12,2,3,REVI,M,S,1,0,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,13,2,3,OVEN,M,S,1,0,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,14,2,3,REVI,M,S,1,0,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,15,2,3,BTBW,M,S,1,1,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,16,2,4,BTNW,M,S,2,0,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,17,2,4,OVEN,F,C,1,0,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,18,2,4,OVEN,M,S,2,0,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,19,3,6,REVI,M,S,2,0,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,20,3,7,OVEN,M,S,2,0,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,21,3,7,REVI,M,S,2,0,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,22,3,7,REVI,M,S,1,0,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,23,3,7,BTNW,M,S,2,0,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,24,3,8,BLBW,M,S,2,0,0
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,25,3,8,OVEN,M,S,1,0,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,26,3,8,OVEN,M,S,2,0,1
820,335,0,5/25/2015,7:17:00 AM,MTH,3,0,27,3,9,OVEN,F,C,1,0,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,2,1,1,REVI,M,S,1,1,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,3,1,1,BTNW,M,S,1,1,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,4,1,1,BTNW,M,S,1,1,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,5,1,1,BTBW,M,S,1,1,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,6,1,1,OVEN,M,S,2,1,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,7,1,1,BTBW,M,S,2,1,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,8,1,1,BLBW,M,S,2,1,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,9,1,2,BTBW,M,S,1,1,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,11,1,3,OVEN,M,S,1,1,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,13,2,3,REVI,M,C,2,0,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,14,2,4,BTNW,M,S,1,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,15,2,4,BTNW,M,S,1,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,16,2,4,REVI,M,S,1,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,17,2,4,BTBW,M,S,1,0,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,18,2,5,REVI,M,S,1,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,19,2,5,BTBW,M,S,1,0,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,21,2,6,OVEN,M,S,2,0,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,22,2,6,BLBW,M,S,2,0,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,23,3,6,OVEN,M,S,1,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,25,3,7,REVI,M,S,1,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,26,3,7,BTBW,M,S,1,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,28,3,8,REVI,M,S,1,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,29,3,8,BTBW,M,S,2,0,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,30,3,8,OVEN,M,S,2,1,1
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,31,3,9,BTNW,M,S,1,0,0
790,59,0,5/25/2015,5:49:00 AM,AJS,2,1,32,3,9,REVI,M,C,2,0,0
790,107,0,5/25/2015,9:36:00 AM,CH,1,3,1,1,1,BTNW,M,S,2,1,0
790,107,0,5/25/2015,9:36:00 AM,CH,1,3,4,1,2,BTNW,M,S,2,1,0
790,107,0,5/25/2015,9:36:00 AM,CH,1,3,6,2,4,BTNW,M,S,2,0,0
790,107,0,5/25/2015,9:36:00 AM,CH,1,3,13,3,10,BTNW,M,S,2,0,0
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,1,1,1,REVI,M,S,1,1,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,2,1,1,REVI,M,S,2,1,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,3,1,1,REVI,M,S,2,1,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,4,1,1,BTNW,M,S,2,1,0
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,5,1,1,OVEN,M,S,2,1,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,7,1,1,OVEN,M,S,1,1,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,8,1,2,BTBW,M,S,2,1,0
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,12,2,4,REVI,M,S,1,0,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,13,2,4,REVI,M,S,2,0,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,14,2,4,REVI,M,S,2,0,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,16,2,4,BTNW,M,S,2,0,0
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,17,2,4,BTBW,M,S,2,0,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,19,2,5,BTBW,M,S,2,1,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,22,3,7,REVI,M,S,1,0,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,23,3,7,REVI,M,S,2,0,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,24,3,7,REVI,M,S,2,0,1
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,25,3,7,BTBW,M,S,2,0,0
795,27,0,5/25/2015,5:46:00 AM,DJW,1,1,28,3,10,BTBW,M,S,2,0,0
790,106,0,5/25/2015,9:20:00 AM,CH,0,1,4,1,1,BTNW,M,S,1,1,1
790,106,0,5/25/2015,9:20:00 AM,CH,0,1,5,1,1,BTNW,M,S,2,1,1
790,106,0,5/25/2015,9:20:00 AM,CH,0,1,7,1,2,BTNW,M,S,2,1,1
790,106,0,5/25/2015,9:20:00 AM,CH,0,1,8,2,4,BTNW,M,S,1,0,0
790,106,0,5/25/2015,9:20:00 AM,CH,0,1,11,2,7,BTNW,M,S,2,0,0
790,106,0,5/25/2015,9:20:00 AM,CH,0,1,12,2,7,BTNW,M,S,2,0,0
790,106,0,5/25/2015,9:20:00 AM,CH,0,1,14,3,8,BTNW,M,S,1,0,0
790,106,0,5/25/2015,9:20:00 AM,CH,0,1,18,3,8,BTNW,M,S,2,0,0
790,105,0,5/25/2015,8:59:00 AM,CH,1,2,2,1,1,BTNW,M,S,2,1,0
790,105,0,5/25/2015,8:59:00 AM,CH,1,2,6,2,4,BTNW,M,S,2,0,0
790,105,0,5/25/2015,8:59:00 AM,CH,1,2,9,2,6,BTNW,M,S,2,1,0
790,105,0,5/25/2015,8:59:00 AM,CH,1,2,14,3,8,BTNW,M,S,2,0,0
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,2,1,1,BLBW,M,S,1,1,0
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,3,1,1,BTBW,M,S,1,1,0
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,4,1,1,BTNW,M,S,1,1,0
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,5,1,1,REVI,M,S,2,1,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,6,1,1,REVI,M,S,2,1,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,7,1,1,OVEN,M,S,1,1,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,8,1,2,OVEN,M,S,2,1,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,9,1,2,OVEN,M,S,2,1,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,10,1,2,OVEN,M,S,2,1,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,13,2,4,REVI,M,S,2,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,14,2,4,REVI,M,S,2,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,15,2,4,OVEN,M,S,1,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,16,2,4,OVEN,M,S,2,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,17,2,4,BTNW,M,S,2,0,0
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,18,2,4,OVEN,M,S,2,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,21,3,7,OVEN,M,S,2,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,22,3,7,OVEN,M,S,2,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,23,3,7,REVI,M,S,1,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,24,3,7,REVI,M,S,2,0,1
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,26,3,7,BTNW,M,S,2,0,0
795,29,0,5/25/2015,6:03:00 AM,DJW,1,0,28,3,8,OVEN,M,S,2,0,1
790,104,0,5/25/2015,8:39:00 AM,CH,1,2,3,1,1,BTNW,M,S,2,1,0
790,104,0,5/25/2015,8:39:00 AM,CH,1,2,9,2,4,BTNW,M,S,2,0,0
790,104,0,5/25/2015,8:39:00 AM,CH,1,2,14,2,6,BTNW,M,S,1,1,0
790,104,0,5/25/2015,8:39:00 AM,CH,1,2,16,3,7,BTNW,M,S,1,0,0
790,103,0,5/25/2015,8:15:00 AM,CH,1,2,2,1,1,BLBW,M,S,1,1,0
790,103,0,5/25/2015,8:15:00 AM,CH,1,2,4,1,1,BTNW,M,S,2,1,0
790,103,0,5/25/2015,8:15:00 AM,CH,1,2,7,1,2,BTNW,M,S,1,1,0
790,103,0,5/25/2015,8:15:00 AM,CH,1,2,8,2,4,BTNW,M,S,1,0,0
790,103,0,5/25/2015,8:15:00 AM,CH,1,2,13,2,5,BTNW,M,S,2,0,0
790,103,0,5/25/2015,8:15:00 AM,CH,1,2,17,3,7,BTNW,M,S,2,0,0
790,103,0,5/25/2015,8:15:00 AM,CH,1,2,21,3,8,BTNW,M,C,1,1,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,1,1,1,OVEN,M,S,1,1,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,2,1,1,BTNW,M,S,1,1,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,3,1,1,REVI,M,S,1,1,1
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,4,1,2,BTBW,M,S,1,1,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,5,1,2,OVEN,M,S,2,1,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,6,1,3,REVI,M,S,2,1,1
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,8,2,3,BTBW,M,S,1,0,1
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,9,2,4,REVI,M,S,1,0,1
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,10,2,5,BTBW,M,S,1,1,1
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,11,2,6,REVI,M,S,1,0,1
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,12,2,6,OVEN,M,S,1,0,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,13,3,6,OVEN,M,S,1,0,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,15,3,7,BTNW,M,S,1,0,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,16,3,7,BTBW,M,S,1,0,0
790,61,0,5/25/2015,6:30:00 AM,AJS,2,1,18,3,9,REVI,M,S,1,0,0
790,101,0,5/25/2015,7:52:00 AM,CH,1,2,1,1,1,BLBW,M,S,1,1,0
790,101,0,5/25/2015,7:52:00 AM,CH,1,2,4,1,4,OVEN,M,S,2,1,0
790,101,0,5/25/2015,7:52:00 AM,CH,1,2,5,2,4,OVEN,M,S,2,0,0
790,101,0,5/25/2015,7:52:00 AM,CH,1,2,6,2,4,BLBW,M,S,1,0,0
790,101,0,5/25/2015,7:52:00 AM,CH,1,2,10,3,8,OVEN,M,S,2,0,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,1,1,1,OVEN,M,S,1,1,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,2,1,1,OVEN,M,S,2,1,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,4,1,1,BTBW,M,S,2,1,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,7,1,1,BTBW,M,S,2,1,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,8,1,1,BLBW,M,S,2,1,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,9,1,1,REVI,M,S,2,1,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,10,1,1,REVI,M,S,2,1,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,12,1,3,BTNW,M,S,2,1,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,13,2,4,OVEN,M,S,1,0,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,15,2,4,BTNW,M,S,1,0,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,16,2,4,OVEN,M,S,2,0,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,17,2,4,BLBW,M,S,2,0,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,18,2,4,BTBW,M,S,2,0,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,19,2,4,REVI,M,S,2,0,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,20,2,4,REVI,M,S,2,0,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,25,3,7,OVEN,M,S,2,0,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,26,3,7,REVI,M,S,2,0,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,27,3,7,REVI,M,S,2,0,1
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,29,3,8,BTBW,M,S,2,0,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,30,3,8,BTNW,M,S,2,0,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,31,3,8,BLBW,M,S,1,0,0
795,30,0,5/25/2015,6:16:30 AM,DJW,2,1,32,3,9,OVEN,M,S,1,0,1
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,1,1,1,"BTBW
",M,S,2,1,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,2,1,1,BTNW,M,S,1,1,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,3,1,1,"OVEN
",M,S,2,1,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,4,1,1,BLBW,M,S,2,1,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,5,1,3,BTBW,M,C,1,1,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,8,2,4,BLBW,M,S,2,0,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,9,2,4,BTBW,M,C,1,0,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,10,2,5,BTBW,M,S,2,0,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,11,2,7,OVEN,M,S,2,0,0
790,100,0,5/25/2015,7:33:00 AM,CH,1,2,13,3,8,BTNW,M,S,2,0,0
